0,0
1,3
2,2
3,3
4,3
5,3
6,2
7,3
8,2
9,3
10,3
11,3
12,2
13,2
14,2
15,4
16,2
17,4
18,2
19,2
20,4
21,2
22,2
23,2
24,2
25,2
26,3
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,3
36,2
37,2
38,3
39,3
40,4
41,3
42,2
43,3
44,2
45,2
46,2
47,2
48,2
49,2
50,3
51,3
52,4
53,3
54,3
55,3
56,3
57,3
58,3
59,3
60,4
61,2
62,4
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,2
74,3
75,3
76,3
77,3
78,3
79,3
80,3
81,3
82,4
83,3
84,3
85,3
86,3
87,3
88,3
89,3
90,2
91,2
92,3
93,3
94,3
95,3
96,3
97,3
98,4
99,3
100,2
101,2
102,4
103,2
104,2
105,2
