0,0
1,1
2,2
3,2
4,2
5,1
6,2
7,1
8,1
9,1
10,2
11,1
12,1
13,3
14,4
15,4
16,4
17,4
18,2
19,4
20,4
21,4
22,4
23,4
24,2
25,1
26,1
27,2
28,2
29,1
30,1
31,3
32,3
33,3
34,3
35,3
36,1
37,3
38,1
39,1
40,1
41,1
42,1
43,3
44,4
45,3
46,3
47,3
48,3
49,4
50,2
51,2
52,4
53,2
54,2
55,2
56,4
57,4
58,3
59,3
60,1
61,2
62,3
63,3
64,4
65,4
66,3
67,3
68,3
69,1
70,3
71,3
72,3
73,3
74,3
75,3
76,1
77,2
78,3
79,3
80,3
81,1
82,2
83,2
84,2
85,4
86,4
87,4
88,3
89,3
90,3
91,3
92,2
93,4
94,2
95,2
96,2
97,2
98,2
99,2
100,4
101,4
102,3
103,2
104,2
105,2
