,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.68531,-0.47179,-0.273,0.081329,0.086568,0.51426,0.21195,-0.053409,0.024172,-0.098017,0.17262,-0.23719,-0.28942,-0.27086,0.29568,-0.37785,-0.27983,-0.35716,-0.028695,0.064683,0.22697,0.32908,0.30096,-0.057078,0.31797,0.39431,0.5077,0.36168,0.44058,0.051381,0.043134,-0.17646,-0.30769,0.077005,-0.28286,0.03782,0.023109,0.56092,0.44982,0.77527,0.44825,0.12101,0.17147,-0.045411,-0.10654,-0.40751,-0.51205,0.25974,-0.16225,-0.32024,0.22461,0.48132,0.068932,-0.016479,0.22505,-0.01016,-0.26172,-0.42302,0.018786,0.0021478,0.0016571,0.20861,-0.0073046,0.18256,-0.31766,-0.61084,0.087517,0.14368,-0.14585,0.22581,-0.13218,-0.065287,0.074536,0.046902,-0.57335,-0.18601,-0.38263,-0.21151,-0.27157,-0.15591,0.034025,-0.21929,-0.44207,-0.27035,-0.3934,-0.13964,-0.25107,-0.26291,-0.31158,0.24703,-0.38341,-0.10501,-0.047728,0.097843,-0.16978,-0.20349,-0.14493,-0.1356,-0.012474,-0.098387,0.043997,-0.036964,-0.17413,0.038697
0.68531,0,-0.60501,-0.33937,-0.11676,0.59913,0.46271,0.78752,0.079322,0.13287,0.16392,0.43445,-0.85227,-0.7434,-0.54407,0.28316,-0.77793,-0.97532,-0.35671,-0.34613,-0.023697,-0.036777,0.13128,0.20291,-0.047226,0.47647,0.32082,0.5696,0.16254,0.63104,0.18979,0.24137,-0.74515,-0.97154,-0.01601,-0.24231,-0.22775,-0.18287,0.20868,0.86151,0.472,0.72827,0.2645,0.43434,-0.11615,-0.071106,-0.2832,-0.22382,-0.10675,-0.49959,-0.43144,-0.067357,-0.013203,0.17643,-0.45726,0.0073758,-0.19012,-0.081436,-0.0094528,-0.013453,0.28637,-0.31387,0.11305,-0.092531,0.09738,-0.14533,-0.31078,-0.48752,-0.17991,0.14114,0.26061,0.14903,0.13843,0.25582,0.17076,-0.42843,0.04619,-0.66541,-0.62453,-0.73102,-0.88233,-0.25476,-0.57736,-0.2145,-0.17258,-0.34697,-0.40306,0.01271,-0.28442,-0.26897,0.37351,-0.23715,0.11962,0.34571,0.47838,-0.43705,-0.34046,-0.26892,-0.08618,0.0042674,0.30991,-0.10691,-0.046102,-0.39763,-0.086783
-0.47179,-0.60501,0,1.2236,0.17412,-0.035165,-0.56157,-0.32827,0.45602,0.15595,0.33983,-0.080768,0.63782,0.63009,0.65243,-0.016311,0.22902,0.37887,0.017765,0.49919,-0.026227,-0.1056,-0.35065,-0.20668,0.063657,-0.23794,0.050856,-0.45636,-0.41465,-0.85927,-0.1683,-0.31994,0.57297,0.46583,0.10315,0.27168,0.11691,0.14534,0.003943,-0.18113,-0.48513,-0.44343,-0.065515,-0.34641,0.37537,0.13598,0.48795,0.46575,-0.14238,0.21759,0.40258,-0.16334,-0.18987,-0.11069,0.34259,-0.46154,-0.15829,0.089028,0.045186,0.48297,0.3259,-0.06286,-0.31238,-0.13942,-0.4814,0.25827,0.40954,0.23935,-0.21222,-0.098751,-0.32119,0.15373,0.25297,-0.03434,0.16835,0.66766,0.40756,0.66763,0.66676,0.35442,0.30644,0.071694,0.22784,0.93348,0.76248,0.75367,0.63669,0.28207,0.24329,0.51935,-0.037377,0.30241,0.15537,-0.1947,-0.086605,0.79555,0.90867,0.65803,0.72093,0.011275,-0.12231,0.4928,0.21485,0.4738,0.43673
-0.273,-0.33937,1.2236,0,0.18611,-0.026646,-0.66087,-0.20635,0.65547,0.35836,0.39452,0.1423,0.38411,0.46523,0.49862,0.11588,-0.040644,0.24311,-0.081772,0.53743,-0.13825,-0.39291,-0.64063,-0.51965,0.033789,-0.28701,0.10183,-0.55459,-0.52706,-0.82889,-0.26681,-0.3232,0.3101,0.25909,0.010995,0.095935,0.16763,0.23773,0.15641,0.071309,-0.56527,-0.62116,-0.35047,-0.76762,0.33485,0.20311,0.31934,0.2874,-0.40465,-0.2028,0.039431,-0.25156,-0.087567,0.058285,0.5197,-0.73215,-0.36686,0.026879,0.03773,0.41183,0.5389,-0.16022,-0.37376,-0.28179,-0.4066,0.11659,0.24722,0.20728,-0.40368,-0.32317,-0.37602,-0.0041833,0.19551,-0.24963,0.050665,0.75009,0.68537,0.5772,0.77883,0.30409,0.29375,-0.26476,0.076255,0.98343,1.0663,0.93453,0.95547,0.2254,0.21858,0.53033,-0.00045606,0.46073,0.45398,0.051167,0.14229,0.59438,0.95025,0.52182,0.97596,-0.10965,-0.10603,0.38641,0.29487,0.67086,0.6915
0.081329,-0.11676,0.17412,0.18611,0,0.1574,-0.068963,-0.29892,0.26289,-0.094861,0.36536,-0.1435,0.058531,0.11117,0.094576,0.22452,0.071534,0.024939,-0.24545,-0.21079,-0.10125,-0.19293,-0.19818,-0.30804,-0.0041622,-0.35059,0.30525,0.046373,-0.017911,-0.35182,-0.071976,-0.36515,0.2493,0.074289,0.36609,0.21055,0.47196,0.27739,0.33401,0.10076,-0.11748,-0.25839,0.1306,-0.39562,0.34683,0.21265,-0.030037,-0.082371,-0.097196,0.22718,0.17821,-0.053268,0.17651,0.026441,0.49662,-0.25427,-0.10752,0.086702,0.27729,0.73605,0.2086,-0.2506,-0.37417,-0.031492,-0.25716,0.1307,-0.0051408,0.13024,-0.47715,0.00055005,-0.24338,0.22963,0.25759,0.14427,0.25159,0.20552,0.061211,-0.29721,-0.13408,0.17871,0.12669,0.17987,0.21718,-0.10432,-0.066987,-0.084613,-0.095754,-0.11845,-0.18338,0.177,0.20382,0.20483,-0.099617,-0.17155,-0.33993,0.019917,-0.051978,0.44739,-0.14523,0.32255,0.16868,0.83534,0.59151,-0.22303,-0.063521
0.086568,0.59913,-0.035165,-0.026646,0.1574,0,-0.042276,0.54827,0.41312,0.28726,0.23311,0.37439,-0.1188,0.0010937,0.034007,0.38692,-0.074625,-0.36393,-0.012914,-0.15018,0.34208,0.13097,0.14741,0.23238,0.0021901,0.35625,0.54195,0.38462,-0.14465,0.11897,-0.10063,-0.080685,-0.18117,-0.2468,0.09571,0.14468,-0.013189,0.10352,0.11384,0.73558,0.077441,0.50891,-0.0092044,0.25145,-0.02184,-0.19313,-0.087399,0.07951,-0.031156,-0.12271,0.06391,-0.19027,-0.24462,0.205,-0.29527,-0.16931,-0.30832,-0.0072165,0.13295,0.51353,0.75715,-0.40789,-0.051681,-0.22091,-0.40326,0.029439,0.018439,-0.43923,-0.25565,-0.0098983,0.19429,0.16181,0.14036,0.14952,0.12222,-0.090834,0.22262,-0.30016,-0.30165,-0.44074,-0.49337,-0.020992,-0.26164,0.11923,0.051961,0.046301,-0.22301,0.12141,-0.23215,-0.13031,0.15422,-0.34649,-0.070016,0.012337,0.31423,-0.093405,-0.033736,0.15476,0.1622,0.063387,0.30405,0.36024,0.49658,-0.099004,0.10163
0.51426,0.46271,-0.56157,-0.66087,-0.068963,-0.042276,0,0.58861,-0.45743,-0.062659,0.14289,0.25758,-0.3338,-0.24241,-0.12564,0.30774,-0.20273,-0.43456,0.11034,-0.17639,-0.12721,0.1896,0.47043,0.36147,0.019274,0.46432,0.15013,0.73041,0.99199,1.2117,0.41361,0.47292,-0.34728,-0.22571,0.11689,-0.055961,-0.016008,-0.024774,0.08719,0.20114,0.56925,0.64994,0.30967,0.53495,-0.15042,0.19858,-0.44455,-0.52457,0.032753,0.18076,0.031173,0.26741,0.28791,-0.054746,-0.31641,0.30728,-0.12325,-0.34222,-0.30999,-0.22327,-0.28699,0.18632,0.51101,-0.021527,0.49664,-0.37954,-0.46396,0.27971,0.45337,0.46947,0.2931,-0.12828,-0.3486,0.055791,-0.033964,-0.31469,-0.50888,-0.43144,-0.50234,-0.31468,-0.247,0.43816,0.023929,-0.6927,-0.80332,-0.69394,-0.46832,-0.38624,-0.61053,-0.51337,0.067398,-0.41578,-0.39015,0.17709,0.1491,-0.61058,-0.76611,-0.45026,-0.609,0.23443,0.37329,-0.33823,-0.21093,-0.59631,-0.71406
0.21195,0.78752,-0.32827,-0.20635,-0.29892,0.54827,0.58861,0,-0.11655,0.4673,0.40591,0.89118,-0.42953,-0.17069,-0.016654,0.21103,-0.3446,-0.62757,0.049693,-0.076705,-0.19018,-0.19938,0.046923,-0.0075209,-0.15781,0.31359,0.056942,0.31631,0.31272,0.83914,0.38842,0.69178,-0.36955,-0.34681,0.233,0.277,0.13285,0.32335,-0.051754,0.63682,0.034982,0.43692,-0.076025,0.38854,-0.11131,0.20617,-0.16915,-0.14344,-0.37625,-0.35914,-0.35017,0.062958,-0.015153,0.2233,-0.53017,-0.15343,-0.46062,-0.16012,-0.10259,-0.14261,0.26233,-0.14117,0.21872,-0.20203,0.18023,-0.21905,-0.12609,-0.13893,-0.050426,0.29305,0.47913,-0.15014,-0.19579,-0.013069,-0.048381,-0.080757,-0.096257,-0.37922,-0.44767,-0.70129,-0.40214,-0.053831,-0.31597,-0.1735,-0.3354,-0.26934,-0.23388,-0.031139,-0.40143,-0.10414,-0.10625,-0.31906,0.080977,0.4362,0.71951,-0.6884,-0.43372,-0.45812,-0.091035,0.057278,0.37779,-0.29573,-0.021413,-0.10982,-0.079827
-0.053409,0.079322,0.45602,0.65547,0.26289,0.41312,-0.45743,-0.11655,0,0.45562,0.38329,0.21568,-0.088085,-0.050805,0.03598,0.17894,-0.25829,-0.092175,-0.082474,0.0099148,0.24682,-0.070785,-0.2839,-0.040599,0.32869,0.20889,0.70394,0.076352,-0.58424,-0.58275,-0.55141,-0.44899,-0.25205,-0.2728,-0.2279,-0.13215,-0.20503,-0.10524,0.65228,0.55002,-0.055959,0.0032471,-0.10857,-0.41633,-0.033478,-0.044468,0.17956,0.1236,-0.21955,-0.439,-0.090239,-0.73825,-0.41522,-0.18446,0.060726,-0.61458,-0.40674,-0.19618,-0.10507,0.62773,0.98464,-0.30597,-0.37354,-0.65833,-0.95957,0.022727,0.079637,-0.222,-0.4281,-0.2442,-0.57319,0.053675,0.37912,-0.034203,0.16466,0.34266,1.2789,0.11536,0.1423,0.01285,-0.20627,-0.34454,-0.21052,0.78508,0.5685,0.48789,0.17427,0.026064,-0.14451,0.25492,0.52002,0.17642,0.10643,0.029739,0.14195,0.43016,0.61022,0.50051,0.75188,-0.22613,0.0057994,0.34769,0.45659,0.086682,0.31668
0.024172,0.13287,0.15595,0.35836,-0.094861,0.28726,-0.062659,0.4673,0.45562,0,0.57707,1.2494,-0.074269,0.22254,0.21651,0.051123,-0.17984,0.056173,0.032496,0.43851,-0.043234,-0.1477,-0.48779,-0.23668,-0.063055,0.10641,0.10237,-0.18775,-0.38351,-0.045565,0.16093,0.24926,-0.055863,-0.11141,0.26324,0.39376,0.20544,0.38877,0.11692,0.49307,-0.45848,-0.16481,-0.35613,-0.16527,0.19645,0.40228,-0.15507,0.0109,-0.36382,-0.52732,-0.34807,-0.27435,-0.27579,-0.14491,-0.19875,-0.73001,-0.63187,-0.30471,-0.29136,-0.067124,0.45148,0.17867,0.18804,-0.50364,-0.22956,-0.38386,-0.067002,0.19841,-0.11312,-0.012587,0.15323,-0.24478,-0.00061235,-0.32598,-0.20716,0.1956,0.54435,0.023436,0.027741,-0.37414,-0.033621,-0.2995,-0.43608,0.19007,-0.012139,0.066963,0.073972,-0.1086,-0.17443,0.12843,-0.20448,-0.21273,0.09742,-0.024787,0.30224,-0.043142,0.15877,-0.073304,0.37548,-0.33462,0.038237,-0.018364,0.34654,0.25655,0.22128
