0,0
1,1
2,3
3,2
4,1
5,3
6,3
7,1
8,1
9,1
10,3
11,1
12,1
13,2
14,2
15,3
16,3
17,3
18,3
19,3
20,3
21,3
22,3
23,3
24,3
25,1
26,3
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,1
38,1
39,1
40,1
41,1
42,3
43,1
44,3
45,1
46,1
47,3
48,3
49,3
50,2
51,2
52,2
53,3
54,3
55,3
56,3
57,1
58,1
59,1
60,1
61,3
62,2
63,2
64,2
65,2
66,1
67,2
68,2
69,2
70,2
71,2
72,1
73,1
74,1
75,1
76,1
77,1
78,2
79,2
80,1
81,2
82,2
83,1
84,2
85,3
86,1
87,2
88,1
89,2
90,1
91,1
92,1
93,2
94,3
95,3
96,3
97,3
98,3
99,3
100,2
101,2
102,2
103,3
104,3
105,3
