0,0
1,1
2,3
3,2
4,1
5,1
6,3
7,1
8,3
9,1
10,3
11,1
12,3
13,2
14,2
15,1
16,3
17,3
18,1
19,3
20,3
21,3
22,3
23,3
24,3
25,1
26,3
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,1
38,2
39,1
40,1
41,1
42,3
43,1
44,3
45,1
46,4
47,4
48,4
49,3
50,2
51,2
52,2
53,3
54,3
55,2
56,3
57,3
58,4
59,4
60,1
61,3
62,2
63,2
64,2
65,2
66,4
67,4
68,2
69,2
70,2
71,2
72,2
73,2
74,4
75,4
76,1
77,3
78,2
79,2
80,1
81,2
82,2
83,1
84,2
85,2
86,2
87,2
88,4
89,4
90,1
91,1
92,2
93,3
94,3
95,3
96,3
97,3
98,3
99,3
100,2
101,3
102,2
103,3
104,3
105,3
