0,0
1,4
2,1
3,2
4,2
5,2
6,1
7,4
8,1
9,3
10,3
11,3
12,3
13,1
14,1
15,3
16,3
17,2
18,2
19,2
20,3
21,3
22,3
23,3
24,3
25,3
26,3
27,3
28,3
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,2
41,4
42,3
43,4
44,1
45,3
46,3
47,4
48,4
49,4
50,1
51,1
52,3
53,4
54,4
55,2
56,4
57,4
58,3
59,4
60,1
61,3
62,1
63,1
64,4
65,4
66,4
67,4
68,1
69,3
70,1
71,1
72,3
73,3
74,3
75,3
76,1
77,1
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,3
89,4
90,3
91,3
92,4
93,4
94,4
95,4
96,2
97,2
98,2
99,1
100,3
101,3
102,3
103,3
104,4
105,4
