,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.63794,0.19738,0.56018,0.88045,0.15695,0.82501,0.36144,0.88207,0.34845,0.57084,0.36558,-0.47876,-0.3691,0.4469,0.24123,0.27194,0.16211,0.28182,0.33626,-0.19402,-0.1802,0.49672,-0.0075608,0.67124,0.40365,-0.0053098,0.0034268,-0.14505,-0.11639,-0.26829,-0.18494,-0.1487,-0.40954,0.10085,0.12793,0.39267,0.20917,0.75753,0.86236,0.70556,0.51212,0.36138,0.12674,0.69479,0.33629,-0.007364,-0.096226,0.69793,-0.15723,-0.36767,0.13209,0.5534,0.32945,0.29555,0.51432,0.63647,0.072349,-0.014055,0.90382,0.39643,-0.45814,-0.48483,-0.38438,-0.33383,0.022672,-0.091412,-0.047502,-0.51077,-0.29452,-0.19917,-0.025773,-0.19449,0.27233,0.046152,1.0344,0.44836,-0.11088,-0.049707,0.36549,-0.14213,0.01224,0.33794,-0.50714,-0.12345,0.14511,0.40704,-0.11073,-0.07458,0.73846,0.31718,-0.17864,-0.40916,0.30129,0.1373,0.42562,0.27342,0.16966,0.61279,-0.40916,-0.54638,-0.74237,-0.47095,0.21255,0.23771
0.63794,0,0.19919,0.071603,0.38444,0.59665,0.0026185,0.67395,0.0037844,0.854,-0.12682,0.38494,-0.31287,-0.3518,0.2049,0.53606,0.79921,0.40633,0.61308,0.35074,0.45999,0.53553,0.82597,0.91556,0.028666,0.53416,0.17611,-0.038822,-0.35309,-0.42692,-0.58353,0.060686,-0.37512,-0.34906,-0.41391,0.17189,-0.33258,-0.23923,-0.036728,0.34194,0.2968,1.2565,0.095973,0.79643,0.1899,0.27389,0.17477,0.040267,0.46636,-0.40308,-0.30485,-0.091013,0.47249,0.895,0.037522,0.72354,0.81579,0.21861,0.10415,0.20054,0.62533,-0.46504,-0.07233,-0.16368,-0.099094,0.042996,0.14348,-0.43172,-0.56954,-0.079159,-0.3657,-0.31298,-0.088988,0.14688,0.087819,0.27901,0.70001,-0.16165,0.0020379,-0.20858,-0.054687,-0.13458,0.12768,-0.029255,0.17328,-0.028611,0.031236,0.19029,0.21734,0.37551,0.22219,-0.22499,0.14566,0.17678,0.4601,0.21656,0.24046,0.39947,0.32691,-0.44774,0.070137,-0.5275,0.026728,0.22223,0.49969
0.19738,0.19919,0,0.51205,0.063647,0.094988,0.12196,0.2229,0.24585,0.081146,0.42195,0.37133,0.34612,0.2941,-0.15238,-0.29039,0.13824,0.3168,0.23336,0.27372,-0.061715,-0.044863,0.02599,-0.033654,0.011419,-0.083037,0.036728,0.19467,0.2602,0.084268,0.090196,0.22846,0.56482,0.22922,0.38371,0.36115,0.41284,0.35471,-0.017003,-0.11923,-0.51023,-0.12383,-0.1474,-0.17106,0.52808,0.45266,0.0098253,0.45239,0.34854,0.62405,0.24746,0.21956,0.038569,0.038943,0.70984,0.21333,0.22963,0.39156,0.36027,0.030073,-0.34643,-0.04813,-0.15798,-0.20645,-0.17489,0.24659,0.28261,0.47522,0.25116,0.53244,0.44151,0.1628,0.28408,0.28826,0.25309,0.48556,0.24082,0.80059,0.49508,0.50363,0.47683,0.45843,0.03239,0.22834,0.12813,0.69654,0.5561,0.33836,0.37149,0.35065,0.12521,-0.20772,-0.32186,-0.19599,-0.25118,0.29319,0.2269,0.58096,0.32338,-0.48968,-0.38624,-0.23072,-0.49381,0.44279,0.6335
0.56018,0.071603,0.51205,0,0.58668,0.1836,0.62036,-0.033148,0.58698,-0.24542,0.87903,0.12924,0.21674,0.36037,0.15554,-0.29752,-0.11826,0.29359,-0.054151,-0.013933,-0.56024,-0.44675,0.021266,-0.42054,0.56193,-0.0024505,-0.096324,0.083903,0.09079,-0.11313,0.035167,-0.23649,0.51401,0.24159,0.37594,0.11141,0.65438,0.41503,0.48765,0.14835,0.020663,-0.2089,0.096949,-0.51416,0.54503,0.27867,-0.21115,0.1031,0.43043,0.54239,0.37187,0.62583,0.0019712,-0.22708,0.27903,-0.15442,-0.071194,0.26877,0.22101,0.51281,-0.21392,-0.23875,-0.51483,-0.28242,-0.62115,0.051037,-0.057001,0.29967,0.19353,-0.13,-0.017784,0.03826,-0.21583,0.21078,-0.066387,0.69404,-0.04331,0.36757,0.39102,0.84915,0.16748,0.64501,0.55777,-0.39404,-0.16138,0.24236,0.39571,0.12027,-0.099347,0.57766,0.22964,-0.36596,-0.68779,-0.14413,-0.436,0.30982,0.14094,0.29702,0.26505,-0.20247,-0.6811,-0.16138,-0.39554,0.16672,0.16167
0.88045,0.38444,0.063647,0.58668,0,0.6925,0.52615,0.039278,0.4951,0.27805,0.40266,0.21999,-0.11471,-0.0041974,0.16209,-0.033851,0.25738,0.095901,0.42947,0.57642,-0.27258,-0.27304,0.54307,0.074227,0.57351,0.59118,0.20281,0.2647,0.0014342,-0.11006,-0.10606,-0.36115,0.027051,-0.086246,0.066803,-0.14663,0.27928,0.10899,0.3009,0.36056,0.37007,0.19443,-0.0083233,-0.16688,0.21741,0.14926,-0.16603,-0.048403,0.51966,0.114,0.13361,0.52386,0.44594,0.38472,0.30672,0.11537,0.081047,-0.094449,-0.17181,0.48589,0.19507,-0.42419,-0.43158,-0.52934,-0.47386,-0.0037803,-0.17553,0.00093858,-0.15463,-0.26103,-0.19348,-0.22917,-0.67256,0.032805,-0.3444,0.52942,0.097545,0.072105,0.17711,0.34218,-0.054334,0.27524,0.62853,-0.37714,-0.075905,0.23968,0.52619,-0.1562,-0.12162,0.17753,-0.1863,-0.46186,-0.23072,0.012399,-0.047106,0.2928,0.13365,0.062247,0.50491,-0.04521,-0.46857,-0.13713,-0.2188,0.0040047,0.2979
0.15695,0.59665,0.094988,0.1836,0.6925,0,-0.07922,0.31981,-0.20396,0.4351,-0.121,0.11962,0.145,0.15289,0.00028063,0.10885,0.44548,0.31367,0.62915,0.52279,0.22416,0.30315,0.51025,0.67567,-0.14091,0.60436,0.66343,0.52435,0.11362,-0.10093,-0.1495,0.083691,-0.044948,0.058209,-0.21667,-0.11481,-0.25213,-0.31724,-0.49599,-0.23599,-0.18222,0.27616,-0.29467,0.17833,-0.2357,0.10859,-0.20719,0.036583,0.32852,0.090751,0.45116,0.4775,0.25866,0.65147,0.070892,0.066018,-0.082025,-0.1385,-0.19116,-0.20784,0.23917,-0.11639,0.10686,-0.10599,-0.25553,-0.0081508,0.018267,-0.1405,0.052278,0.062703,-0.13562,-0.51295,-0.51338,-0.18708,-0.29991,-0.01098,0.097322,0.071195,0.33184,-0.23764,-0.0021209,0.39879,0.39536,-0.053907,0.1715,0.092764,0.20528,-0.0090032,0.16313,-0.23678,-0.47098,-0.3753,0.28872,-0.1034,0.081939,0.1366,0.13686,0.24177,0.17461,0.10639,0.11064,0.2108,0.20488,0.15621,0.41188
0.82501,0.0026185,0.12196,0.62036,0.52615,-0.07922,0,0.36695,1.0703,-0.23227,0.97549,0.14231,-0.056108,0.069475,0.27646,-0.14087,-0.33918,-0.059193,-0.12873,0.082564,-0.65087,-0.54122,-0.12445,-0.49117,0.56452,0.054017,0.0023855,0.27393,0.33791,0.42335,0.39588,0.046037,0.25764,-0.035739,0.79019,0.3144,0.93449,0.49045,0.75736,0.44845,0.30144,-0.15256,0.67313,-0.18909,0.84188,0.38815,-0.045129,-0.027031,0.51761,0.23234,0.0085657,0.37212,0.35057,-0.1107,0.4233,0.069703,0.086781,-0.087842,-0.031682,0.65179,0.11878,0.12405,-0.11448,-0.024421,-0.056882,0.099392,-0.086078,0.35573,-0.060401,0.049974,0.25287,0.42239,0.078694,0.29276,0.14048,0.8921,0.031972,0.099991,0.13491,0.43172,0.00085124,0.17396,0.48778,-0.48169,0.026121,0.27611,0.48124,-0.18681,-0.11701,0.44611,0.094268,0.17432,-0.43028,0.35274,-0.043062,0.38307,0.27599,-0.049808,0.29828,0.054273,-0.38871,-0.3859,-0.58009,0.058339,-0.0382
0.36144,0.67395,0.2229,-0.033148,0.039278,0.31981,0.36695,0,0.12395,0.31464,0.054082,0.2232,-0.13228,-0.18092,0.12502,0.30819,0.12026,0.13667,0.35092,0.18819,0.26423,0.32409,0.14836,0.43797,-0.27167,0.23676,0.45282,0.36385,0.25205,0.3132,0.096134,0.8448,-0.19079,-0.2719,0.14606,0.50036,-0.06993,-0.14497,-0.1414,0.068288,-0.058817,0.49461,0.46943,0.84519,0.30005,0.43235,-0.027465,-0.027805,0.63404,-0.18843,-0.16011,0.090092,0.59267,0.57622,0.28295,0.65528,0.46219,-0.14138,-0.13173,-0.051531,0.47792,0.19478,0.4635,0.2703,0.28096,0.0067769,0.073775,-0.06029,-0.21463,0.34685,0.18856,-0.0032778,0.29926,0.083995,0.28836,0.29519,0.41168,-0.08943,0.089184,-0.36322,-0.061433,0.13176,0.037196,-0.016472,0.44499,0.15454,0.1812,-0.095789,0.28733,0.13077,-0.067785,0.28061,0.26035,0.36289,0.40233,0.30235,0.41253,0.25919,0.1553,-0.077431,0.33281,-0.39909,-0.085042,0.4621,0.26514
0.88207,0.0037844,0.24585,0.58698,0.4951,-0.20396,1.0703,0.12395,0,0.038741,1.1822,0.34238,-0.29542,-0.1839,0.44415,-0.16977,-0.007764,0.17289,0.009501,0.30972,-0.40045,-0.37911,0.013354,-0.48929,0.98125,0.26043,-0.2376,-0.04862,0.08946,0.17514,0.17716,-0.16801,0.06665,-0.28477,0.47261,-0.075656,0.91523,0.36626,0.90346,0.6592,0.34662,-0.07849,0.41741,-0.36787,0.87257,0.26283,-0.07356,-0.017215,0.56205,0.080596,-0.21664,0.13643,0.24631,-0.063969,0.38339,0.018176,0.11875,-0.084148,-0.065882,0.94251,-0.016091,-0.13179,-0.36225,-0.473,-0.43576,-0.00086792,-0.10843,0.34445,-0.17579,-0.077566,0.13265,0.2936,-0.024415,0.2659,0.11014,1.0542,0.22631,0.083013,0.044085,0.58049,-0.10089,0.14923,0.3854,-0.58706,-0.17324,0.28279,0.55586,-0.23788,-0.25084,0.57303,0.26434,-0.036916,-0.70444,0.1566,-0.20636,0.44926,0.24244,0.012725,0.55176,-0.22487,-0.70459,-0.34391,-0.49853,0.19601,0.043739
0.34845,0.854,0.081146,-0.24542,0.27805,0.4351,-0.23227,0.31464,0.038741,0,-0.21529,0.76506,-0.28664,-0.35522,0.3268,0.66409,1.0582,0.24435,1.0185,0.87765,0.67905,0.42706,1.0273,0.93328,-0.077309,0.76289,0.30066,0.07262,-0.098015,-0.13083,-0.4755,0.043388,-0.40748,-0.31345,-0.47182,-0.032135,-0.35049,-0.28603,-0.25084,0.1568,0.19179,0.80514,-0.29978,0.49772,-0.01639,0.20351,0.18325,0.075776,0.2578,-0.40719,-0.32682,-0.31533,0.27129,0.69528,0.00050275,0.44896,0.47524,-0.11055,-0.2679,0.064876,0.6825,-0.28789,0.14437,-0.42712,-0.20553,0.062485,0.14383,-0.15602,-0.3178,0.032631,-0.10648,-0.28423,-0.068305,0.1542,0.15917,0.098079,0.87552,-0.12934,0.052414,-0.37905,0.01173,-0.31407,-0.0017139,0.13843,0.34082,0.059886,0.32476,-0.028494,-0.0099197,0.10202,-0.016419,-0.24433,0.26255,0.069693,0.5166,0.22086,0.29718,0.3672,0.6209,-0.58031,-0.017225,-0.30981,0.0099932,0.19993,0.62907
