0,0
1,1
2,1
3,2
4,2
5,1
6,2
7,1
8,2
9,3
10,1
11,3
12,3
13,3
14,3
15,2
16,3
17,2
18,2
19,3
20,3
21,2
22,2
23,1
24,2
25,3
26,1
27,2
28,1
29,1
30,1
31,3
32,3
33,3
34,2
35,3
36,3
37,3
38,3
39,3
40,3
41,2
42,2
43,3
44,2
45,3
46,3
47,3
48,3
49,2
50,3
51,3
52,2
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,3
67,3
68,3
69,1
70,3
71,2
72,3
73,3
74,3
75,3
76,3
77,3
78,3
79,3
80,3
81,3
82,2
83,2
84,2
85,2
86,3
87,3
88,3
89,2
90,3
91,3
92,2
93,2
94,3
95,3
96,3
97,3
98,3
99,3
100,2
101,2
102,2
103,2
104,2
105,2
