0,0
1,5
2,3
3,3
4,3
5,2
6,3
7,2
8,3
9,3
10,3
11,2
12,5
13,5
14,3
15,2
16,5
17,3
18,2
19,5
20,2
21,2
22,5
23,3
24,5
25,2
26,2
27,5
28,2
29,5
30,5
31,2
32,5
33,5
34,3
35,3
36,5
37,3
38,3
39,2
40,5
41,3
42,5
43,5
44,5
45,3
46,3
47,3
48,3
49,2
50,2
51,5
52,3
53,5
54,3
55,2
56,5
57,5
58,5
59,2
60,3
61,5
62,3
63,5
64,2
65,3
66,3
67,2
68,3
69,3
70,3
71,2
72,3
73,5
74,5
75,5
76,5
77,2
78,5
79,2
80,3
81,5
82,3
83,3
84,2
85,2
86,5
87,5
88,5
89,3
90,5
91,2
92,2
93,2
94,2
95,5
96,5
97,5
98,3
99,5
100,5
101,3
102,3
103,2
104,3
105,5
